Variation ID	Chromosome	Region Start	Region End	Feature Type Class	Feature Type	Epigenome
rs1871695	chr6	28109147	28110104	Open Chromatin	DNase1	H1-neuronal progenitor
rs1871695	chr6	28109147	28110029	Open Chromatin	DNase1	foreskin fibroblast
rs1871695	chr6	28109152	28110073	Histone	H3K4me3	Small Intestine
rs1871695	chr6	28109154	28110077	Histone	H3K27ac	Fetal Intestine Small
rs1871695	chr6	28109155	28110104	Histone	H3K27ac	Aorta
rs1871695	chr6	28109157	28110124	Histone	H3K27ac	Fetal Stomach
rs1871695	chr6	28109158	28110125	Open Chromatin	DNase1	kidney
rs1871695	chr6	28109160	28110060	Histone	H3K23me2	H9ESC
rs1871695	chr6	28109160	28111480	Histone	H3K79me2	IMR 90
rs1871695	chr6	28109160	28110840	Histone	H3K79me1	IMR 90
rs1871695	chr6	28109162	28110075	Histone	H3K4me3	H1-mesenchymal
rs1871695	chr6	28109164	28110124	Histone	H3K27ac	effector memory CD4 positive alpha beta T cell
rs1871695	chr6	28109167	28110816	Histone	H3K4me3	T helper 17 cell
rs1871695	chr6	28109167	28111236	Histone	H3K4me3	common myeloid progenitor CD34 positive ENCSR722JRY
rs1871695	chr6	28109168	28110620	Histone	H3K4me3	Thymus
rs1871695	chr6	28109169	28110151	Open Chromatin	DNase1	heart
rs1871695	chr6	28109170	28110186	Open Chromatin	DNase1	T cells (PB) Roadmap
rs1871695	chr6	28109173	28110367	Histone	H3K27ac	IMR90
rs1871695	chr6	28109180	28110120	Histone	H4K8ac	H1-trophoblast
rs1871695	chr6	28109180	28110080	Histone	H4K8ac	H1-mesenchymal
rs1871695	chr6	28109184	28110322	Histone	H3K27ac	Fetal Adrenal Gland
rs1871695	chr6	28109191	28110237	Histone	H3K4me3	Left Ventricle
rs1871695	chr6	28109191	28110121	Histone	H3K4me3	Lung
rs1871695	chr6	28109192	28111212	Histone	H3K27ac	common myeloid progenitor CD34 positive
rs1871695	chr6	28109194	28110078	Histone	H3K27ac	Monocytes-CD14+ (PB) Roadmap
rs1871695	chr6	28109200	28110120	Histone	H4K8ac	H1 hESC
rs1871695	chr6	28109200	28110460	Histone	H3K27me3	Fetal Stomach
rs1871695	chr6	28109200	28110120	Histone	H3K27me3	Fetal Muscle Trunk
rs1871695	chr6	28109201	28110079	Open Chromatin	DNase1	foreskin melanocyte
rs1871695	chr6	28109203	28110078	Histone	H3K27ac	Spleen
rs1871695	chr6	28109207	28110054	Histone	H3K27ac	sigmoid colon
rs1871695	chr6	28109208	28110149	Histone	H3K27ac	CD4 positive alpha beta memory T cell
rs1871695	chr6	28109211	28110055	Histone	H3K27ac	Ovary
rs1871695	chr6	28109212	28109999	Histone	H3K27ac	heart right ventricle
rs1871695	chr6	28109213	28110087	Histone	H3K27ac	Lung
rs1871695	chr6	28109213	28110017	Open Chromatin	DNase1	T cell
rs1871695	chr6	28109216	28110059	Open Chromatin	DNase1	lung ENCSR465WKM
rs1871695	chr6	28109217	28110216	Histone	H3K4me3	iPS DF 19.11
rs1871695	chr6	28109220	28110140	Histone	H3K79me1	H1-trophoblast
rs1871695	chr6	28109223	28110054	Open Chromatin	DNase1	Psoas Muscle
rs1871695	chr6	28109228	28110138	Open Chromatin	DNase1	Natural Killer cells (PB)
rs1871695	chr6	28109228	28110072	Open Chromatin	DNase1	Fetal Adrenal Gland
rs1871695	chr6	28109230	28110113	Histone	H3K4me3	H1-neuronal progenitor
rs1871695	chr6	28109235	28110058	Histone	H3K18ac	H1-mesenchymal
rs1871695	chr6	28109237	28110173	Histone	H3K4me3	sigmoid colon
rs1871695	chr6	28109237	28110095	Histone	H4K91ac	H1-mesenchymal
rs1871695	chr6	28109238	28110338	Histone	H3K9ac	HUES6
rs1871695	chr6	28109241	28110694	Histone	H3K9ac	HUES64
rs1871695	chr6	28109243	28109965	Open Chromatin	DNase1	H9
rs1871695	chr6	28109246	28110150	Histone	H3K4me3	esophagus
rs1871695	chr6	28109251	28110084	Histone	H3K4me3	H1-trophoblast
rs1871695	chr6	28109256	28110145	Open Chromatin	DNase1	H1 hESC
rs1871695	chr6	28109257	28110084	Histone	H3K4me3	Spleen
rs1871695	chr6	28109257	28110050	Histone	H4K12ac	H1-trophoblast
rs1871695	chr6	28109261	28110135	Histone	H3K27ac	esophagus
rs1871695	chr6	28109265	28110031	Histone	H3K27ac	Thymus
rs1871695	chr6	28109269	28110153	Histone	H3K4me3	Gastric
rs1871695	chr6	28109271	28110004	Histone	H3K27ac	Psoas Muscle
rs1871695	chr6	28109273	28110057	Open Chromatin	DNase1	mammary epithelial cell ENCSR044VTN
rs1871695	chr6	28109319	28110074	Histone	H3K27ac	B cells (PB) Roadmap
rs1871695	chr6	28109338	28110006	Open Chromatin	DNase1	Fetal Thymus
rs1150683	chr6	28154140	28161300	Histone	H3K9me3	HUES64
rs1150683	chr6	28154180	28158460	Histone	H3K9me3	CD4 positive alpha beta T cell ENCSR948ZKZ
rs1150683	chr6	28154300	28162940	Histone	H3K9me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs1150683	chr6	28154560	28157280	Histone	H3K9me3	HUES48
rs1150683	chr6	28154620	28161840	Histone	H3K9me3	common myeloid progenitor CD34 positive
rs1150683	chr6	28154640	28157300	Histone	H3K9me3	H1 hESC
rs1150683	chr6	28154680	28157440	Histone	H3K9me3	HUES6
rs1150683	chr6	28154680	28157340	Histone	H3K9me3	endodermal cell
rs1150683	chr6	28154700	28159300	Histone	H3K9me3	neutrophil
rs1150683	chr6	28154700	28158240	Histone	H3K9me3	iPS 20b
rs1150683	chr6	28154700	28158120	Histone	H3K9me3	B cells (PB) Roadmap
rs1150683	chr6	28154720	28158260	Histone	H3K9me3	iPS 20b
rs1150683	chr6	28154820	28157340	Histone	H3K9me3	CD4 positive CD25 positive alpha beta regulatory T cell
rs1150683	chr6	28154860	28156580	Histone	H3K9me3	Fetal Adrenal Gland
rs1150683	chr6	28154900	28157360	Histone	H3K9me3	common myeloid progenitor CD34 positive ENCSR722JRY
rs1150683	chr6	28154900	28157380	Histone	H3K9me3	Fetal Muscle Trunk
rs1150683	chr6	28154920	28156300	Histone	H3K9me3	Fetal Intestine Large
rs1150683	chr6	28154920	28157440	Histone	H3K9me3	Fetal Muscle Leg
rs1150683	chr6	28154940	28155500	Histone	H3K9me3	Fetal Thymus
rs1150683	chr6	28154940	28157280	Histone	H3K9me3	Spleen
rs1150683	chr6	28154980	28155580	Histone	H3K9me3	Monocytes-CD14+ (PB) Roadmap
rs1150683	chr6	28154980	28157280	Histone	H3K9me3	sigmoid colon
rs1150683	chr6	28154980	28157360	Histone	H3K9me3	IMR 90
rs1150683	chr6	28154980	28155620	Histone	H3K9me3	Natural Killer cells (PB)
rs1150683	chr6	28154980	28155540	Histone	H3K9me3	Fetal Intestine Small
rs1150683	chr6	28155000	28155560	Histone	H3K9me3	Left Ventricle
rs1150683	chr6	28155000	28157140	Histone	H3K9me3	Small Intestine
rs1150683	chr6	28155000	28155440	Histone	H3K9me3	Lung
rs1150683	chr6	28155000	28155780	Histone	H3K9me3	Psoas Muscle
rs1150683	chr6	28155020	28155400	Histone	H3K9me3	H1-mesenchymal
rs1150683	chr6	28155020	28155440	Histone	H3K9me3	iPS DF 19.11
rs1150683	chr6	28155020	28155580	Histone	H3K9me3	Placenta
rs1150683	chr6	28155040	28155340	Histone	H3K9me3	Right Atrium
rs1150683	chr6	28155040	28156480	Histone	H3K9me3	neural stem progenitor cell
rs1150683	chr6	28155060	28155460	Histone	H3K9me3	esophagus
rs1150683	chr6	28155060	28157260	Histone	H3K9me3	T cells (PB) Roadmap
rs1150683	chr6	28155080	28155480	Histone	H3K27me3	T cells (PB) Roadmap
rs1150683	chr6	28155080	28155440	Histone	H3K9me3	H1-neuronal progenitor
rs1150683	chr6	28155100	28155400	Histone	H3K9me3	Pancreas
rs1150683	chr6	28155100	28155360	Histone	H3K9me3	Gastric
rs1150683	chr6	28155120	28157320	Histone	H3K9me3	CD4 positive alpha beta T cell
rs1150683	chr6	28155120	28155440	Histone	H3K27me3	Fetal Thymus
rs1150683	chr6	28155140	28155420	Histone	H3K27me3	sigmoid colon
rs1150683	chr6	28155160	28155460	Histone	H3K9me3	Aorta
rs1150683	chr6	28155163	28155375	Histone	H3K4me3	Lung
rs1150683	chr6	28155240	28156280	Histone	H3K9me3	naive thymus derived CD4 positive alpha beta T cell
rs1150683	chr6	28155280	28155520	Histone	H3K27me3	Natural Killer cells (PB)
rs1233708	chr6	28163000	28175440	Histone	H3K9me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs1233708	chr6	28169660	28175540	Histone	H3K9me3	common myeloid progenitor CD34 positive
rs1233708	chr6	28170920	28181280	Histone	H3K27me3	HUES6
rs1233708	chr6	28170920	28178540	Histone	H3K27me3	neutrophil
rs1233708	chr6	28170940	28180780	Histone	H3K27me3	HUES64
rs1233708	chr6	28170940	28175540	Histone	H3K27me3	endodermal cell
rs1233708	chr6	28171200	28180740	Histone	H3K27me3	iPS 15b
rs1233708	chr6	28171340	28180740	Histone	H3K27me3	HUES48
rs1233708	chr6	28171520	28184980	Histone	H3K27me3	Monocytes-CD14+ (PB) Roadmap
rs1233708	chr6	28171580	28184280	Histone	H3K27me3	iPS 20b
rs1233708	chr6	28171600	28187960	Histone	H3K27me3	brain
rs1233708	chr6	28171660	28183580	Histone	H3K27me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs1233708	chr6	28171740	28184840	Histone	H3K27me3	common myeloid progenitor CD34 positive
rs1233708	chr6	28171900	28173680	Histone	H3K27me3	lung ENCSR465WKM
rs1233708	chr6	28171900	28175700	Histone	H3K9me3	neutrophil
rs1233708	chr6	28171960	28189120	Histone	H3K27me3	Fetal Thymus
rs1233708	chr6	28172000	28178500	Histone	H3K27me3	H1 hESC
rs1233708	chr6	28172020	28182020	Histone	H3K27me3	B cells (PB) Roadmap
rs1233708	chr6	28172060	28173640	Histone	H3K27me3	Fetal Adrenal Gland
rs1233708	chr6	28172300	28174580	Histone	H3K27me3	Thymus
rs1233708	chr6	28172380	28174000	Histone	H3K27me3	kidney
rs1233708	chr6	28172400	28175640	Histone	H3K27me3	heart
rs1233708	chr6	28172420	28173260	Histone	H3K9me3	B cells (PB) Roadmap
rs1233708	chr6	28172460	28178500	Histone	H3K27me3	neuron
rs1233708	chr6	28172460	28173400	Histone	H3K27me3	Natural Killer cells (PB)
rs1233708	chr6	28172520	28174640	Histone	H3K27me3	IMR 90
rs1233708	chr6	28172540	28174320	Histone	H3K9me3	common myeloid progenitor CD34 positive ENCSR722JRY
rs1233708	chr6	28172580	28185220	Histone	H3K27me3	neural stem progenitor cell
rs1233708	chr6	28172600	28176640	Histone	H3K27me3	Fetal Intestine Large
rs1233708	chr6	28172820	28173520	Histone	H3K27me3	H9
rs1233708	chr6	28172820	28173220	Histone	H3K27me3	CD4 positive alpha beta memory T cell
rs1233708	chr6	28172880	28173260	Histone	H3K27me3	Small Intestine
rs1233708	chr6	28172940	28173820	Histone	H3K27me3	CD4 positive CD25 positive alpha beta regulatory T cell
rs1233708	chr6	28173000	28173720	Histone	H3K27me3	CD4 positive alpha beta T cell ENCSR948ZKZ
rs1233708	chr6	28173020	28173280	Histone	H3K9me3	heart right ventricle
rs1233708	chr6	28173120	28173640	Histone	H3K27me3	Ovary
rs1233708	chr6	28173140	28173620	Histone	H3K27me3	Fetal Muscle Leg
rs1233708	chr6	28173160	28173700	Histone	H3K27me3	Fetal Stomach
rs17720293	chr6	28209420	28219080	Histone	H3K36me3	neural stem progenitor cell
rs17720293	chr6	28210220	28218680	Histone	H3K36me3	common myeloid progenitor CD34 positive
rs17720293	chr6	28210280	28217040	Histone	H3K36me3	endodermal cell
rs17720293	chr6	28210280	28218860	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs17720293	chr6	28210820	28216580	Histone	H3K36me3	Placenta
rs17720293	chr6	28210840	28217720	Histone	H3K36me3	T cells (PB) Roadmap
rs17720293	chr6	28210900	28218440	Histone	H3K36me3	Monocytes-CD14+ (PB) Roadmap
rs17720293	chr6	28210920	28218400	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR722JRY
rs17720293	chr6	28210960	28218320	Histone	H3K36me3	Fetal Adrenal Gland
rs17720293	chr6	28210960	28217320	Histone	H3K36me3	Fetal Muscle Trunk
rs17720293	chr6	28211000	28217320	Histone	H3K36me3	Fetal Thymus
rs17720293	chr6	28211200	28215940	Histone	H3K36me3	neutrophil
rs17720293	chr6	28211200	28218200	Histone	H3K36me3	HUES64
rs17720293	chr6	28211320	28217860	Histone	H3K36me3	B cells (PB) Roadmap
rs17720293	chr6	28211360	28215100	Histone	H3K36me3	Fetal Muscle Leg
rs17720293	chr6	28211420	28216540	Histone	H3K36me3	CD4 positive alpha beta T cell ENCSR948ZKZ
rs17720293	chr6	28211440	28214940	Histone	H3K36me3	HUES6
rs17720293	chr6	28211500	28217040	Histone	H3K36me3	HUES48
rs17720293	chr6	28211680	28216980	Histone	H3K4me1	brain
rs17720293	chr6	28211820	28216540	Histone	H3K36me3	Natural Killer cells (PB)
rs17720293	chr6	28211820	28215800	Histone	H3K36me3	iPS-20b
rs17720293	chr6	28211860	28215280	Histone	H3K36me3	neuron
rs17720293	chr6	28212140	28216160	Histone	H3K36me3	lung ENCSR465WKM
rs17720293	chr6	28212200	28214900	Histone	H3K36me3	H1 hESC
rs17720293	chr6	28212220	28215260	Histone	H3K36me3	CD4 positive CD25 positive alpha beta regulatory T cell
rs17720293	chr6	28212360	28215020	Histone	H3K36me3	Fetal Stomach
rs17720293	chr6	28212380	28217220	Histone	H3K36me3	Fetal Intestine Large
rs17720293	chr6	28212380	28215000	Histone	H3K36me3	Fetal Intestine Small
rs17720293	chr6	28212400	28215240	Histone	H3K36me3	IMR 90
rs17720293	chr6	28212420	28214900	Histone	H3K36me3	Lung
rs17720293	chr6	28212420	28214980	Histone	H3K36me3	Spleen
rs17720293	chr6	28212440	28215020	Histone	H3K36me3	sigmoid colon
rs17720293	chr6	28212820	28214940	Histone	H3K36me3	esophagus
rs17720293	chr6	28212860	28214940	Histone	H3K36me3	Ovary
rs17720293	chr6	28212900	28215060	Histone	H3K36me3	Thymus
rs17720293	chr6	28212980	28215120	Histone	H3K36me3	CD4 positive alpha beta T cell
rs17720293	chr6	28213000	28214960	Histone	H3K36me3	H1-mesenchymal
rs17720293	chr6	28213120	28214960	Histone	H3K36me3	iPS DF 19.11
rs17720293	chr6	28213880	28214920	Histone	H3K36me3	Gastric
rs17720293	chr6	28213920	28214960	Histone	H3K79me1	H1-mesenchymal
rs17720293	chr6	28214340	28214700	Histone	H3K36me3	Psoas Muscle
rs17720293	chr6	28214360	28214740	Histone	H3K36me3	heart right ventricle
rs17720293	chr6	28214480	28214920	Histone	H3K79me1	IMR 90
rs17720293	chr6	28214520	28214940	Histone	H3K36me3	H9
rs17720293	chr6	28214600	28214900	Histone	H3K36me3	Left Ventricle
rs17720293	chr6	28214680	28214940	Histone	H3K36me3	H1-trophoblast
rs2523691	chr6	31419140	31421380	Histone	H3K9me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs2523691	chr6	31419820	31421980	Histone	H3K9me3	common myeloid progenitor CD34 positive
rs2523691	chr6	31419940	31420940	Histone	H3K27me3	CD4 positive CD25 positive alpha beta regulatory T cell
rs2523691	chr6	31419940	31421520	Histone	H3K9me3	B cells (PB) Roadmap
rs2523691	chr6	31420000	31421800	Histone	H3K9me3	T cells (PB) Roadmap
rs2523691	chr6	31420140	31420780	Histone	H3K27me3	brain
rs2523691	chr6	31420140	31421500	Histone	H3K9me3	HUES64
rs2523691	chr6	31420140	31420760	Histone	H3K9me3	endodermal cell
rs2523691	chr6	31420360	31421880	Histone	H3K9me3	Fetal Adrenal Gland
rs2523691	chr6	31420380	31421460	Histone	H3K9me3	CD4 positive alpha beta T cell ENCSR948ZKZ
rs2523691	chr6	31420580	31421380	Histone	H3K9me3	IMR 90
rs2523691	chr6	31420580	31420860	Histone	H3K27me3	Fetal Thymus
rs9271850	chr6	32553511	32607580	Histone	H3K27ac	B cells (PB) Roadmap
rs9271850	chr6	32569736	32596689	Histone	H3K27ac	Natural Killer cells (PB)
rs9271850	chr6	32588780	32596620	Histone	H3K4me1	B cells (PB) Roadmap
rs9271850	chr6	32593920	32596580	Histone	H3K27me3	neutrophil
rs9271850	chr6	32594020	32596580	Histone	H3K4me1	CD4 positive alpha beta T cell
rs9271850	chr6	32594285	32595159	Histone	H3K27ac	CD4 positive alpha beta T cell
rs9271850	chr6	32594640	32596280	Histone	H3K4me1	Monocytes-CD14+ (PB) Roadmap
rs9271850	chr6	32594714	32595404	Histone	H3K4me3	B cells (PB) Roadmap
rs9271850	chr6	32594880	32595067	Histone	H3K27ac	T helper 17 cell
rs9271850	chr6	32594920	32595400	Histone	H3K9me3	HUES64
rs9271850	chr6	32594960	32595960	Histone	H3K4me1	T cells (PB) Roadmap
rs9271850	chr6	32594985	32596502	Histone	H3K27ac	Fetal Thymus
rs3129768	chr6	32553511	32607580	Histone	H3K27ac	B cells (PB) Roadmap
rs3129768	chr6	32569736	32596689	Histone	H3K27ac	Natural Killer cells (PB)
rs3129768	chr6	32588780	32596620	Histone	H3K4me1	B cells (PB) Roadmap
rs3129768	chr6	32593920	32596580	Histone	H3K27me3	neutrophil
rs3129768	chr6	32594020	32596580	Histone	H3K4me1	CD4 positive alpha beta T cell
rs3129768	chr6	32594285	32595159	Histone	H3K27ac	CD4 positive alpha beta T cell
rs3129768	chr6	32594640	32596280	Histone	H3K4me1	Monocytes-CD14+ (PB) Roadmap
rs3129768	chr6	32594714	32595404	Histone	H3K4me3	B cells (PB) Roadmap
rs3129768	chr6	32594920	32595400	Histone	H3K9me3	HUES64
rs3129768	chr6	32594960	32595960	Histone	H3K4me1	T cells (PB) Roadmap
rs3129768	chr6	32594985	32596502	Histone	H3K27ac	Fetal Thymus
rs9272346	chr6	32553511	32607580	Histone	H3K27ac	B cells (PB) Roadmap
rs9272346	chr6	32597560	32605320	Histone	H3K4me1	B cells (PB) Roadmap
rs9272346	chr6	32602148	32606308	Histone	H3K27ac	Natural Killer cells (PB)
rs9272346	chr6	32602780	32604560	Histone	H3K4me1	HUES48
rs9272346	chr6	32603129	32605072	Histone	H3K27ac	Fetal Thymus
rs9272346	chr6	32603960	32604620	Histone	H3K4me1	HUES6
rs9272346	chr6	32604040	32604720	Histone	H3K4me1	HUES64
rs9272346	chr6	32604140	32608380	Histone	H3K4me1	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs9272346	chr6	32604180	32604380	Histone	H3K4me1	H9
rs9272346	chr6	32604206	32605450	Histone	H3K27ac	Lung
rs9272346	chr6	32604292	32605494	Histone	H3K27ac	Spleen
rs9272346	chr6	32604320	32604460	Histone	H3K27me3	sigmoid colon
rs9272346	chr6	32604320	32604600	Histone	H3K27me3	neural stem progenitor cell
rs9272723	chr6	32607140	32612220	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs9272723	chr6	32607740	32611320	Histone	H3K4me1	B cells (PB) Roadmap
rs9272723	chr6	32608680	32611420	Histone	H3K36me3	B cells (PB) Roadmap
rs9272723	chr6	32608740	32610080	Histone	H3K36me3	Lung
rs9272723	chr6	32608740	32612120	Histone	H3K36me3	common myeloid progenitor CD34 positive
rs9272723	chr6	32608860	32610120	Histone	H3K4me1	Spleen
rs9272723	chr6	32608860	32609460	Histone	H3K27me3	Fetal Adrenal Gland
rs9272723	chr6	32609002	32609430	Histone	H3K27ac	Lung
rs9272723	chr6	32609020	32611300	Histone	H3K4me1	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs9272723	chr6	32609080	32610900	Histone	H3K4me1	Monocytes-CD14+ (PB) Roadmap
rs9272723	chr6	32609420	32609694	Histone	H3K27ac	B cells (PB) Roadmap
rs10807124	chr6	33396020	33404200	Histone	H3K79me1	IMR 90
rs10807124	chr6	33398880	33418180	Histone	H3K36me3	Fetal Stomach
rs10807124	chr6	33399560	33422200	Histone	H3K36me3	neural stem progenitor cell
rs10807124	chr6	33401500	33413200	Histone	H3K36me3	Fetal Intestine Small
rs10807124	chr6	33401500	33405860	Histone	H3K36me3	Fetal Muscle Leg
rs10807124	chr6	33401520	33418820	Histone	H3K36me3	Fetal Muscle Trunk
rs10807124	chr6	33401560	33411700	Histone	H3K36me3	T cells (PB) Roadmap
rs10807124	chr6	33401580	33407220	Histone	H3K4me1	brain
rs10807124	chr6	33401580	33419000	Histone	H3K36me3	Fetal Adrenal Gland
rs10807124	chr6	33401680	33420780	Histone	H3K36me3	common myeloid progenitor CD34 positive
rs10807124	chr6	33401840	33417940	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs10807124	chr6	33401840	33419120	Histone	H3K36me3	iPS-20b
rs10807124	chr6	33401900	33419120	Histone	H3K36me3	iPS-20b
rs10807124	chr6	33401920	33407440	Histone	H3K36me3	HUES64
rs10807124	chr6	33402020	33418820	Histone	H3K36me3	Fetal Thymus
rs10807124	chr6	33402200	33413200	Histone	H3K36me3	IMR 90
rs10807124	chr6	33402200	33411540	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR722JRY
rs10807124	chr6	33402280	33420180	Histone	H3K36me3	H1 hESC
rs10807124	chr6	33402280	33407640	Histone	H3K36me3	Lung
rs10807124	chr6	33402280	33411580	Histone	H3K36me3	HUES6
rs10807124	chr6	33402300	33404400	Histone	H3K36me3	Placenta
rs10807124	chr6	33402320	33407320	Histone	H3K36me3	endodermal cell
rs10807124	chr6	33402320	33407600	Histone	H3K36me3	neuron
rs10807124	chr6	33402400	33407540	Histone	H3K36me3	Fetal Intestine Large
rs10807124	chr6	33402740	33407520	Histone	H3K36me3	Spleen
rs10807124	chr6	33402760	33411520	Histone	H3K36me3	HUES48
rs10807124	chr6	33402780	33405840	Histone	H3K36me3	B cells (PB) Roadmap
rs10807124	chr6	33402780	33404220	Histone	H3K36me3	Natural Killer cells (PB)
rs10807124	chr6	33402800	33405820	Histone	H3K36me3	CD4 positive CD25 positive alpha beta regulatory T cell
rs10807124	chr6	33402800	33404200	Histone	H3K36me3	H9
rs10807124	chr6	33402800	33404320	Histone	H3K36me3	IMR90
rs10807124	chr6	33402820	33407400	Histone	H3K36me3	iPS 15b
rs10807124	chr6	33402820	33407600	Histone	H3K36me3	Thymus
rs10807124	chr6	33402840	33404100	Histone	H3K36me3	lung ENCSR465WKM
rs10807124	chr6	33402860	33407960	Histone	H3K36me3	CD4 positive alpha beta T cell ENCSR948ZKZ
rs10807124	chr6	33402960	33404180	Histone	H3K36me3	H1-neuronal progenitor
rs10807124	chr6	33402960	33404440	Histone	H3K36me3	sigmoid colon
rs10807124	chr6	33403280	33404140	Histone	H3K36me3	iPS DF 6.9
rs10807124	chr6	33403820	33404500	Histone	H3K36me3	H1-trophoblast
rs10807124	chr6	33403820	33404420	Histone	H3K79me1	H1-mesenchymal
rs10807124	chr6	33403820	33407660	Histone	H3K36me3	H1-mesenchymal
rs10807124	chr6	33403880	33404520	Histone	H3K36me3	Ovary
rs10807124	chr6	33404020	33404280	Histone	H3K79me1	H9
rs10807124	chr6	33404040	33404180	Histone	H4K20me1	H1 hESC
rs10807124	chr6	33404040	33404480	Histone	H3K36me3	iPS DF 19.11
rs10807124	chr6	33404060	33404340	Histone	H3K4me1	iPS DF 19.11
rs4713843	chr6	35185060	35222620	Histone	H3K36me3	neural stem progenitor cell
rs4713843	chr6	35196160	35205240	Histone	H3K36me3	Fetal Adrenal Gland
rs4713843	chr6	35196220	35203900	Histone	H3K36me3	IMR 90
rs4713843	chr6	35196294	35208084	Histone	H3K27ac	Aorta
rs4713843	chr6	35197640	35205300	Histone	H3K36me3	neuron
rs4713843	chr6	35200300	35204880	Histone	H3K36me3	Fetal Stomach
rs4713843	chr6	35201880	35204980	Histone	H3K9me3	HUES6
rs4713843	chr6	35202280	35203760	Histone	H3K9me3	common myeloid progenitor CD34 positive
rs4713843	chr6	35202360	35203860	Histone	H3K9me3	IMR 90
rs4713843	chr6	35202560	35204600	Histone	H3K36me3	Fetal Intestine Small
rs4713843	chr6	35202940	35206780	Histone	H3K4me1	heart
rs4713843	chr6	35202940	35203840	Histone	H3K36me3	H1-mesenchymal
